plan_id	machine	grid_instruction	scene_idx	noise_idx	armsig	kind	sig	pkl_sha256	model	version	ckpt	task	task_id	instruction	env_name	env_seed	inference_seed	episode_idx	success	steps	n_inferences	n_action_steps	chunk_len	has_pkl	capture_token_mode	feature_kind	feature_axes	record_shape	capture_layers	plan_name	machine_source	ckpt_source	meta_source	rel_path
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	0	base	activation	25290fa9c99b496f	25290fa9c99b496fc7318160466e645636634482c340bee5066fe314f6a8640d	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n0/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	1	base	activation	78d52f12890d9cea	78d52f12890d9cea94ab55fc7a1eaefdab45f422ba9d3da97c6f1ac16dba1ee3	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n1/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	2	base	activation	824676b974cfe85a	824676b974cfe85a37414003182535fe873f869c8397e83d999110734f70a96f	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n2/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	3	base	activation	38304c85ca096932	38304c85ca096932bb2edde524959edc69233db481efd456ccfe28b24e3a22a1	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n3/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	4	base	activation	4d534c5a47c673de	4d534c5a47c673de27e124d6c67e9dcc8b9ee7d1a15a88a14130d69efb05f32b	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n4/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	5	base	activation	3a3db79a48aebed2	3a3db79a48aebed2ee4b237c63703bb4e8bc2f51abe7aead86de84c41a0bfd85	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300005	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n5/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	6	base	activation	6b5cbaa92c08e83b	6b5cbaa92c08e83bd7fecd2032a91d5f696cec823e34b8864896e4e4795ee6b6	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300006	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n6/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	7	base	activation	e0b80495e7e933ed	e0b80495e7e933ed45b0fd496e850ff8d0c98095a61ba1cae1f587625afaf8f6	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300007	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n7/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	8	base	activation	90aa5c96a7d59652	90aa5c96a7d59652d8d8fd1f12df3bdca377c1e02f0bff192c782cd7ab21660a	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300008	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n8/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	1	9	base	activation	e06fe76f13c46d17	e06fe76f13c46d17293db2afee969c2ddbfda0f569ed8f47ab7a205a2ef067e7	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100179	1300009	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s1/n9/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	0	base	activation	79c8bf75ff1cd485	79c8bf75ff1cd485587c53ce04926005993cece17ccd1ff86457eacbb6b0c9d9	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300000	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n0/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	1	base	activation	474fa8d2291edfc7	474fa8d2291edfc764dbc57e6d7b389636c8bb905e3347e2364deedf8cb87189	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n1/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	2	base	activation	9bfaa2070c398628	9bfaa2070c398628a9ff66ff23a1814413c16b0b02300b759c4f08fef64db709	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n2/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	3	base	activation	f2f5902081fa1b56	f2f5902081fa1b568d56c0a85835af43bf74f336b9a0c12f7db9f84dbf660c77	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n3/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	4	base	activation	915b0715b81f8bb5	915b0715b81f8bb55b304ef4095343beb8cf2dd7a5e7510a9dccfa25f0c0c212	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n4/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	5	base	activation	f34a3e9102fa8c3f	f34a3e9102fa8c3f0c70c505a3635cc3578265d1114d79d992909008fdf6da56	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300005	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n5/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	6	base	activation	a11f39825a405a6c	a11f39825a405a6cacd6a8fdddbc9662f7812c04666e4992cf6ea5703a520c78	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300006	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n6/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	7	base	activation	2f88fd4cdec3113a	2f88fd4cdec3113ae08160c5b7349def6207255df315039103d17c6b8b886949	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300007	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n7/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	8	base	activation	5e7b594064da8700	5e7b594064da870046e0cc7b22b410a5c6707f8150908432dffdc7033b3f0d03	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300008	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n8/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	2	9	base	activation	15a9bad943f401b4	15a9bad943f401b40a9cfce163037e73f2cf7b6fc1c687d9e429cdc64d5852df	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100222	1300009	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s2/n9/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	3	0	base	activation	85e6ebaad433ce44	85e6ebaad433ce44b272e7d3a82d5e9252d793bc3066799a9231bb59ed98bcc7	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100424	1300000	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s3/n0/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	3	1	base	activation	53d350713e561cd9	53d350713e561cd9b6529b34454035df29c241d8c34c28ebb277f573603da682	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100424	1300001	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s3/n1/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	3	2	base	activation	bc8d5675d7abfc36	bc8d5675d7abfc36aa63149ab0a2efce5fafab120810d4945c57910bc02eeb2c	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100424	1300002	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s3/n2/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	3	3	base	activation	e8737e96ee8d9f18	e8737e96ee8d9f188aa6414f7218f8b22b49a52354ffae1379ac4b0cdf57cdce	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100424	1300003	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s3/n3/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	3	4	base	activation	ab1f63a29e8d2541	ab1f63a29e8d2541a72d942f95f74b0e379c1bb225cf80ec104af49a1c8d75e6	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100424	1300004	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s3/n4/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	3	5	base	activation	be7ab17d6136d2e8	be7ab17d6136d2e8f5778b85424336a3db8b676278d6a47cf44945549b99c8d5	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100424	1300005	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s3/n5/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	3	6	base	activation	b3d450da7c999334	b3d450da7c9993344d4b5a5f1a2528f2cdaec282f390d209631ae4c95e7914cd	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100424	1300006	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s3/n6/base
979d4833a7db	dongkyu-MS-7D43	PPCC/marshmallow	3	7	base	activation	d9d8fa18cd59626d	d9d8fa18cd59626d30a9b2bebfb192ab1563af39020e9b0a610d5cf0ea804c23	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Pick the marshmallow from the counter and place it in the cabinet.	robocasa_panda_omron/PickPlaceCounterToCabinet_PandaOmron_Env	100424	1300007	0	1			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	["layer","denoise_step","model_token","feature_dim"]	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v1b	grid_coord	meta	meta_json	979d4833a7db/dongkyu-MS-7D43/PPCC/marshmallow/s3/n7/base
